c auto-generated SAT problem
-2831 -1323 5646 0
-6270 3331 9087 0
-9233 -3499 -2767 0
-9511 -1922 1496 0
-6747 -2576 9427 0
2605 4060 9095 0
-2133 3252 6036 0
-1548 1553 5510 0
-7367 -2317 6204 0
727 1815 9222 0
-2747 6431 8559 0
-8522 1345 7216 0
-7690 -4800 -1630 0
-9173 7366 7752 0
1946 3108 6077 0
-7993 -3693 7610 0
-7600 3711 6606 0
-6877 -4308 -1976 0
-7240 -5853 8013 0
-5213 -1024 896 0
-2511 3193 8452 0
5481 7129 9391 0
-4402 -3498 -1154 0
106 831 3383 0
-3402 -1850 1643 0
-2851 7430 7439 0
-3558 1413 4027 0
-8617 -3479 2878 0
3743 6399 9093 0
-8667 345 7781 0
-2251 1551 4282 0
-8379 -3127 9637 0
2435 4909 7441 0
-2090 4726 4777 0
-2349 2596 5734 0
-6564 -1849 6914 0
-9108 -5702 -973 0
-9593 -3702 -493 0
-9997 -1916 7926 0
-6073 238 4663 0
331 3787 5652 0
-9777 1802 9012 0
-5157 -1231 2716 0
-5571 -4433 -3527 0
-2877 818 3876 0
-6584 3937 9538 0
-9622 -5929 1136 0
-4031 -2477 6512 0
-1052 3795 6802 0
-8353 -7051 -5810 0
-6753 4008 7016 0
-4821 -322 6761 0
-3838 -2934 414 0
-7588 4382 6099 0
-7359 3228 3238 0
363 7969 9911 0
-4435 3563 4442 0
-7126 5517 9732 0
-7680 -6171 -3724 0
-6227 3131 7047 0
-6029 -3985 1918 0
2584 2686 7061 0
415 6005 9390 0
-2439 -1364 9189 0
-5624 -415 837 0
-6239 -2839 1933 0
-2467 -158 4830 0
680 6134 9007 0
-3360 -679 8169 0
-4224 -114 4910 0
-6066 -3529 -1902 0
-4579 66 9675 0
-9759 -6700 -4140 0
-5953 -3203 8979 0
-8385 3042 4895 0
-8796 5195 9751 0
515 4516 5060 0
-3548 -1248 4059 0
-5679 -4155 5033 0
-8712 -5811 4952 0
-6705 -5881 8715 0
-6848 -219 3427 0
-5329 -3595 -2461 0
-7285 -410 6581 0
-2438 4184 8787 0
-6889 845 3419 0
-9574 -5541 -4334 0
-542 2748 8643 0
5450 6510 7783 0
-9874 -6612 -298 0
-8485 -2848 181 0
-2692 2444 8230 0
-2432 1324 9526 0
-9143 -6641 5970 0
-9478 3666 7899 0
-4662 -1436 7837 0
-8554 -8535 7072 0
-1080 601 6665 0
-7975 3910 6711 0
517 1963 3809 0
-6644 -4808 -58 0
1938 3450 7030 0
-9735 -7169 -4116 0
4929 7455 8205 0
-8702 -4166 5521 0
-8473 1468 8298 0
-6541 2333 8518 0
-6659 2331 3259 0
-4443 6128 9444 0
-6069 -1104 3838 0
-1913 -1520 3111 0
-886 1239 7711 0
-7212 -1064 9754 0
6340 6473 9058 0
-6397 4479 8436 0
-3681 -3453 440 0
252 2068 5609 0
-1467 6793 9625 0
-8361 2452 2522 0
-5693 7282 8402 0
-9692 -7681 -349 0
-3632 -1985 6181 0
-9610 -6302 7668 0
-1712 6690 6841 0
-2279 3295 9507 0
-8019 -7340 1547 0
-3317 -224 218 0
-8220 -6106 -455 0
-2679 2893 3897 0
-8401 5407 6558 0
-9512 3100 4321 0
-9046 3381 7391 0
-6940 -5885 1433 0
-2255 5192 9494 0
-9284 4626 5964 0
1197 1235 4873 0
-1862 1804 5503 0
-2224 5677 7856 0
-5751 -4196 -2650 0
-4240 -3704 7859 0
-3312 2384 3514 0
-9655 -7259 -2773 0
-1195 -602 4041 0
-5192 889 2305 0
-7363 -5331 707 0
-7518 -4797 -1342 0
-8596 -5023 1617 0
-3328 -284 5746 0
-3246 4992 9600 0
-5937 -1519 -270 0
-8529 5854 8386 0
-1744 5455 6282 0
-9309 -2001 1366 0
-7013 -561 6021 0
-9170 -9034 6043 0
-9072 428 4237 0
-4323 -2147 5251 0
-9528 -6076 2480 0
-8191 -2281 8248 0
-7430 -3663 8107 0
-8241 -6379 7147 0
-1809 -1369 8313 0
-9651 -4337 -2457 0
-1958 -1699 9639 0
-9930 -6560 4216 0
-3803 -344 3911 0
-5961 -580 6228 0
-6774 -5290 5657 0
-7936 -5294 6956 0
-9903 -8811 204 0
-3199 787 4065 0
-6226 4505 8867 0
-6426 -6335 -870 0
-9515 -5635 -4948 0
-1926 5037 9451 0
-9224 541 2878 0
-5382 4106 4118 0
4190 7339 9759 0
71 718 4495 0
-7705 -5464 8497 0
1227 6622 8048 0
-8939 -3667 7701 0
-6608 -222 6598 0
-8687 -7745 -5237 0
-3564 -2317 1057 0
-5160 -4083 -3092 0
-9506 -7344 5334 0
-5365 1778 2374 0
-9043 -5673 99 0
-2791 483 7108 0
-4727 6505 7029 0
-6707 450 7975 0
-4576 1635 3773 0
7870 9595 9817 0
-2415 395 2180 0
-6084 -1975 4601 0
-3729 -3519 7826 0
1134 8296 8915 0
1576 7450 8733 0
-37 3277 5249 0
-9326 3567 9153 0
-2105 96 8684 0
-8510 -7782 1405 0
-676 -519 2894 0
-373 5934 8310 0
-6899 1860 4001 0
-6327 3679 5761 0
-2306 3618 9172 0
-3725 -1947 3838 0
-9560 -8637 9849 0
-9103 -8949 4359 0
-6636 3432 7235 0
-8899 -8397 -6608 0
-1708 8617 8899 0
-6750 -572 7556 0
-1754 -1310 5016 0
2240 2367 5235 0
-2787 125 5909 0
-9047 -7959 -4595 0
-8024 121 4743 0
-3589 5552 7782 0
-9395 -8730 2351 0
-9330 -3111 -1749 0
-7524 -5941 5339 0
-4871 -3459 6015 0
-1680 115 8929 0
-9343 6433 7734 0
-486 3825 9416 0
-9588 -6077 6084 0
-9321 -8949 -1523 0
-3620 -845 27 0
-5840 5585 9649 0
667 5653 7198 0
1773 5044 5859 0
422 4109 7934 0
-3528 4004 8920 0
-8208 -1540 2249 0
3384 8291 9960 0
546 2376 9254 0
-1969 2985 8822 0
-7780 -5963 2109 0
-3897 4157 4512 0
-6764 -1845 8581 0
-5603 -1727 52 0
-9841 -9205 -8720 0
-4871 4655 6176 0
-9111 -1427 7215 0
-3236 7741 8752 0
-5509 -3328 3269 0
-9214 -9021 9445 0
-4944 -4926 8080 0
-4102 -54 7695 0
-224 95 630 0
-9207 2724 6642 0
-7822 1580 2108 0
-4253 -3196 9311 0
-817 2474 3928 0
1760 4843 8874 0
-9549 -5012 -3079 0
-8774 -1340 6101 0
-8980 1762 3906 0
-8200 -3904 8051 0
-2533 2570 9890 0
5337 5488 6871 0
-5659 -354 4175 0
-9807 -7252 1810 0
-9831 -113 4239 0
-9051 -2565 985 0
-171 3088 6543 0
-2807 -1813 -1293 0
-5587 -1668 8481 0
-8907 -6404 9921 0
-6848 3026 5673 0
-5497 -1702 -1629 0
-7536 -610 4875 0
-3838 -155 6692 0
-1791 3940 9791 0
7124 8098 8100 0
-6291 -2363 2936 0
-6698 2617 7501 0
-8655 -67 7460 0
-4176 6429 9392 0
-9159 1975 7868 0
-7143 759 8544 0
-6760 847 1783 0
-1723 831 971 0
-3959 -1774 9987 0
-7058 3149 6376 0
-9875 -7641 -2988 0
-5168 -2926 -2352 0
-9208 -5272 8432 0
-9782 -6827 1280 0
-9222 3119 4572 0
-7499 -2087 2829 0
-6427 5004 5108 0
-8587 -603 7986 0
-2047 2870 4124 0
-4160 -2662 -1651 0
-7028 5090 6592 0
-9478 -3634 7985 0
-8648 -4484 492 0
2047 6246 7065 0
169 1875 2448 0
-8536 2003 4054 0
-5211 -3696 -3391 0
-7579 -3770 4481 0
-534 6576 7178 0
-581 -238 5725 0
-7767 -6777 3753 0
-4736 -3967 5641 0
-6682 -3260 -36 0
5796 7392 7575 0
-5751 -3749 -3606 0
-7164 7832 9444 0
-4020 -734 4284 0
-305 2642 4371 0
-1703 1076 3395 0
1330 2254 7869 0
-8047 -4308 709 0
-8123 -6836 6843 0
3422 7626 8983 0
-6220 4436 8080 0
-4489 3094 5812 0
2614 5685 8146 0
-8616 -7279 7609 0
-7535 1676 9537 0
-5026 -4652 6725 0
-7382 -5384 9759 0
-4279 1719 5516 0
-7952 -5931 5735 0
-6839 4459 5880 0
-9456 7342 8617 0
-9718 -8677 -476 0
-1808 6291 7715 0
-6269 7362 8514 0
-4075 -3881 965 0
-5644 -867 5800 0
-2529 -1225 7326 0
-1739 -58 4461 0
-526 1897 4995 0
-8975 -5633 7296 0
-8636 1702 2141 0
-2311 2789 8411 0
-8999 -6969 2966 0
849 4512 7195 0
1110 7737 8269 0
-3819 961 990 0
373 5527 6752 0
-8696 -4137 4618 0
-9658 -8474 -4834 0
-5743 -2080 1484 0
-7118 -4342 4466 0
-3617 4303 6158 0
-8168 -5883 3569 0
-5036 -2758 321 0
-4153 7994 8858 0
1820 3012 3789 0
-8107 -6019 -1223 0
-4114 3048 6015 0
-4079 -1835 9200 0
-7967 -516 7207 0
-5464 -3208 -1342 0
-8689 690 9454 0
-9872 7624 8947 0
-6131 -5888 1882 0
-7063 -4282 -3492 0
-7231 5434 5613 0
-6724 2754 8404 0
-1523 2542 2736 0
-6202 2371 8622 0
-5048 -1416 6576 0
-2758 1683 2261 0
-4542 -1418 9906 0
1124 5786 7897 0
-9173 -6106 1971 0
-173 5583 8054 0
-9897 -2568 -1889 0
-7952 4150 9852 0
-2221 -1963 451 0
-3703 -633 8309 0
-8246 2581 9653 0
-9633 -454 -193 0
-7771 -4976 -1738 0
-4949 -4827 -427 0
-8792 -1986 6460 0
-9639 7711 8790 0
1449 7049 8285 0
5359 8215 9067 0
4671 6221 9771 0
-7595 -5982 4099 0
-9075 -8706 363 0
-8033 3156 4501 0
788 6505 7934 0
-8004 647 3451 0
-5209 558 6895 0
-7865 1830 4367 0
-7187 -4882 -3656 0
3901 3958 7517 0
-3157 4323 9491 0
579 1463 3423 0
2792 2977 5042 0
-9647 -4408 6135 0
-4318 -4289 8007 0
-870 1439 6134 0
3092 6801 7499 0
-3372 -1062 7135 0
4559 5036 5599 0
-6580 -2787 5772 0
-9604 -4322 6881 0
-9232 -7616 7395 0
-6466 -4383 915 0
-7564 -2947 691 0
-431 3877 4212 0
-5782 3200 9232 0
-9952 -9616 -1837 0
-4463 -154 9231 0
-8552 960 6516 0
945 2692 9144 0
4141 8151 9504 0
-4785 1332 5381 0
-8825 -5511 9378 0
-9700 -6049 8897 0
-3086 7659 8904 0
-3752 -1370 8804 0
-8531 -786 -259 0
-9165 4571 4767 0
-2971 915 3958 0
-7059 4564 7034 0
-7959 -1323 7736 0
-6601 -2134 9330 0
-7308 -95 154 0
-2023 849 8016 0
-4961 -3014 4512 0
2578 3796 6568 0
-5986 -1462 3075 0
-6709 -969 -120 0
-7783 -1523 8573 0
-3649 3559 7467 0
-3611 1708 9510 0
-101 5733 6644 0
-9310 -6892 5871 0
-9217 -5478 7523 0
-250 416 3168 0
-6018 8355 9134 0
-30 444 8955 0
-9032 3763 4486 0
369 8324 8349 0
-6343 4097 8142 0
-3067 1821 2548 0
-7771 -784 8320 0
-6559 -1938 6423 0
-4577 -3807 -1953 0
-8769 -4114 573 0
-188 422 1000 0
-8921 -4883 2383 0
424 1926 4810 0
-5855 6081 7102 0
-8608 -5801 4920 0
2064 5489 5629 0
-1330 842 5938 0
4053 5469 6057 0
-6492 -1497 3637 0
-2139 329 7483 0
-3310 879 3977 0
-39 3920 7690 0
-402 2466 8897 0
178 2837 7890 0
3128 7539 9326 0
-4335 -3834 6674 0
-7441 2949 7273 0
-7781 -6550 873 0
-5892 -1828 367 0
-1969 6066 7666 0
681 6898 9004 0
-9139 6998 8361 0
-6103 -5555 410 0
218 3665 5524 0
-3300 -1014 2737 0
-7884 4444 7495 0
-4760 -1507 7712 0
-7196 4381 6510 0
-6948 -4270 -1071 0
-9545 914 5677 0
-9492 6609 6779 0
-9994 -5822 8400 0
-4967 -2851 6176 0
7767 9754 9969 0
-9469 181 596 0
-5593 -190 766 0
-7719 -1416 6938 0
-8212 -4587 -1048 0
-8120 -834 4550 0
-8469 -6648 -4151 0
-9401 -6147 -3968 0
-8214 4498 6127 0
-4687 9 9924 0
-4791 -1355 9401 0
-7941 -4429 3527 0
-5404 -4010 8568 0
-6056 -3559 -3043 0
2402 2845 8413 0
-2954 1885 3658 0
-9737 -1272 5552 0
-8196 -2194 5972 0
-3794 -3273 -2687 0
-9595 5347 6487 0
-7918 2152 5119 0
-1934 627 9590 0
-8036 1402 5068 0
-5158 451 6588 0
-5748 -4206 -3598 0
-8746 -8137 -2231 0
-8502 -6122 -2801 0
1536 2290 6363 0
-5310 -5210 4114 0
-8790 9197 9793 0
-3742 1832 9524 0
-9251 -7711 6762 0
-7119 4718 7675 0
-2967 -1787 3661 0
-663 2441 5688 0
55 2091 2820 0
-6224 -3102 8463 0
-6541 843 5897 0
270 1158 5651 0
-6846 6815 7028 0
-644 652 6623 0
-5101 -127 3475 0
-2277 -810 3359 0
-5464 -3305 7437 0
-2198 247 2050 0
-4715 -3187 9315 0
-9440 -8516 5548 0
6566 7378 7862 0
-8894 -7413 1477 0
-4973 -1804 2724 0
1717 6696 7263 0
-7820 -7516 -5225 0
-4860 2449 7649 0
-5361 804 823 0
-8401 -1671 9775 0
3407 4509 8723 0
5133 6079 7697 0
106 4519 9534 0
-7642 -2108 3837 0
-3152 1857 5350 0
-3686 -722 1757 0
-8204 -1 6457 0
-8034 -2856 1884 0
-7340 -1955 -745 0
-9454 -9267 -4649 0
1588 7649 9008 0
-4185 -3329 8007 0
-1267 7969 9124 0
-8117 34 7548 0
-1438 -70 8409 0
-9338 5793 6851 0
-8614 -7003 9242 0
-7515 1155 8174 0
-5031 -4788 9286 0
-4344 -1197 4907 0
-8567 -5905 -10 0
-6727 5690 8618 0
-4909 -4224 7351 0
-272 4955 8581 0
-9525 -8325 5575 0
-7234 5427 6108 0
-2488 -950 7738 0
-9248 -7525 -6023 0
-450 1873 6748 0
-8099 -1997 3739 0
-2990 -2245 69 0
3240 4562 5105 0
-3794 4617 6440 0
4202 5057 7871 0
-384 3942 5362 0
139 732 3191 0
-2164 4691 5625 0
-6604 4896 7270 0
-4355 243 4635 0
-6485 -2836 4001 0
-5222 -553 7010 0
-5296 -4718 4748 0
-7610 -6936 -4817 0
-9446 -8238 579 0
-5217 -1983 2134 0
-3909 1551 2162 0
-7351 -1124 9599 0
-8538 155 9500 0
-7367 8543 8800 0
-7348 -6549 -5937 0
-3011 -865 1968 0
-2318 -1136 9488 0
-2329 -554 2481 0
-7720 5532 7896 0
-8542 -3111 7303 0
-1494 6571 7972 0
-7736 -7334 5448 0
-8356 -6138 -3337 0
1342 4583 8090 0
-8815 169 4651 0
-9784 7857 8258 0
-9984 -1419 561 0
4510 7167 9960 0
-8053 7662 8524 0
-9596 -156 6809 0
-6523 -1039 1998 0
-5207 3035 3191 0
-7102 -3811 9000 0
-6311 -1221 93 0
-1671 2402 2606 0
-3211 3160 9341 0
-9992 -8853 -160 0
1198 2968 9477 0
-8770 -5529 -4470 0
-4915 -3163 4165 0
-2391 4947 5552 0
-9422 -3902 5289 0
-1214 -33 5799 0
-6070 2663 5032 0
-5544 6348 6851 0
-6448 -3458 9213 0
-181 968 3677 0
-6622 1027 7773 0
-9959 -7775 862 0
-3817 -2468 1590 0
-1367 4745 6274 0
-6335 -5780 7094 0
-2903 -1260 5615 0
-6380 -6375 -4982 0
-8178 -2422 -628 0
6694 8923 9863 0
-9735 -4098 7630 0
-7689 -2351 2321 0
-1287 2590 6714 0
-5006 -811 6086 0
-4201 -1409 6084 0
7920 7941 8505 0
-5817 -960 757 0
2606 3998 9311 0
-8865 -7386 9857 0
-8870 -4657 -213 0
-7177 -657 3354 0
-6883 -5843 -3175 0
-8278 -2680 2329 0
-9190 -6755 6462 0
-6509 -5030 7727 0
-6223 -2202 6854 0
-8008 -6410 -1250 0
-8437 -5113 -2164 0
-8638 8791 9941 0
-9115 4527 6071 0
-9720 -5544 86 0
-6367 -2959 -1081 0
-5781 960 5955 0
-1034 1132 1156 0
-8447 -5521 -3216 0
-7682 -897 3172 0
-9565 2871 8673 0
1705 2115 8279 0
1856 5227 9518 0
-8911 -1921 3657 0
-8528 -658 7850 0
-3802 1636 2299 0
-7180 -651 4699 0
-1529 5346 9868 0
-1863 1906 3912 0
-8476 2714 3709 0
-9730 -8039 1442 0
-7547 -4172 1556 0
-9260 -8887 4355 0
-9294 -4275 2785 0
-2146 5040 5072 0
-7729 -5202 6204 0
-4009 830 6463 0
-6724 -1140 4015 0
-3659 6649 7910 0
-271 1421 6254 0
414 2371 4999 0
-2039 -575 997 0
-9033 -1334 3748 0
-4398 1756 3107 0
-9996 1619 9769 0
-8143 3078 9205 0
-6811 5710 7150 0
-4951 5192 7815 0
1845 7771 8375 0
-7012 190 214 0
-8309 -2631 7390 0
-6325 -879 2959 0
-7480 1207 9594 0
5040 6104 9901 0
-5674 1587 6005 0
-7678 -4766 -4037 0
1404 2716 6528 0
-5100 -1259 1420 0
-9477 -7577 8811 0
-7356 -5515 749 0
-7963 8112 8932 0
-7202 1591 3825 0
-4686 -1493 5765 0
-506 2496 7257 0
-3110 -1335 2471 0
-4430 1971 4351 0
-8146 -3559 5484 0
-4047 4326 7901 0
1843 3112 7553 0
-8376 -6206 -2800 0
-9105 -8177 8565 0
-9890 -3261 982 0
-4929 4084 9464 0
-8814 -6249 -3864 0
-8700 -7300 9600 0
-9169 -7999 -2978 0
-6048 7132 8593 0
-6931 1320 1431 0
-3073 6594 6877 0
-6847 -1130 6860 0
-4043 -3785 -3392 0
-3530 -2286 7004 0
-3944 6246 7929 0
-2938 -743 845 0
-7154 -1549 6874 0
-6064 1083 6555 0
-335 1152 9360 0
-6339 -2154 689 0
-3244 1391 5720 0
-5311 1957 7072 0
-4997 -4858 8104 0
-1981 -1809 1794 0
-2801 5025 9499 0
40 8008 9714 0
-7190 -948 -486 0
-6580 1085 5545 0
-2563 8083 9481 0
-9113 -1145 1029 0
-8121 -2488 4515 0
-5954 -5555 -5116 0
-4214 3464 7840 0
-7141 -5192 3043 0
5517 7074 7777 0
-3176 3892 5076 0
-849 3079 7114 0
-5042 -3079 3094 0
-8862 -5856 -3688 0
-7939 4017 7288 0
-7846 -3453 6384 0
730 5815 8344 0
-6225 -2060 6006 0
-7467 4594 5850 0
-5802 1841 3852 0
-5022 7832 8823 0
-6489 6 6916 0
-783 1103 9637 0
-6555 1819 5331 0
-7554 -4744 -876 0
618 6916 9648 0
1021 1853 9752 0
-3667 2291 6785 0
-5767 2978 6723 0
-2069 5317 7196 0
-6164 1804 8340 0
-7553 -5381 -400 0
-9761 -5462 9680 0
-5770 -3699 1461 0
-223 3984 5644 0
-4759 -1399 2865 0
-6307 -3963 424 0
-9134 -4086 -1985 0
-8258 1625 3241 0
-7482 6729 8818 0
-7001 -5454 4350 0
1801 5165 9706 0
-7169 -1729 463 0
-6929 3040 8538 0
-1452 2591 5685 0
1619 5237 5647 0
-7056 -901 7681 0
-7227 -3094 2057 0
-211 2721 7214 0
-8417 8025 9015 0
-4046 -3949 3288 0
-5900 3499 6238 0
-7611 -5146 7745 0
-8633 8364 8892 0
-1373 6461 6851 0
-2893 2208 2905 0
-2744 -2124 2133 0
2426 2748 8659 0
-2827 4849 8338 0
-8957 -8399 -5957 0
-9093 -188 2398 0
-6934 979 4313 0
-2776 2438 3701 0
-8371 5482 5663 0
-6251 -3296 1358 0
-7792 -7240 -123 0
-5351 -3717 -531 0
-5701 5137 9990 0
-9789 -3095 940 0
-7513 1619 6690 0
-2554 -698 4663 0
-4331 -3499 780 0
-5319 -339 4004 0
-9871 5602 8916 0
-7610 -2682 3464 0
-7471 -6989 1481 0
-9741 -5136 4987 0
-5105 -4852 9179 0
-8957 -7248 842 0
-9599 -660 742 0
-8745 -8742 -8657 0
5544 6379 9171 0
-219 7970 7983 0
-9412 908 3692 0
-8697 -8627 6025 0
-9586 -8263 5573 0
-985 1170 5812 0
-4832 -2937 3227 0
-8481 4773 5882 0
-3022 3852 7377 0
-3606 -3172 2784 0
-7359 3984 9125 0
1076 2994 4119 0
-6555 -634 7979 0
-4873 1113 2932 0
1994 2252 9012 0
-9617 488 7655 0
-2269 -1924 3228 0
-4763 3385 4350 0
-8212 -6047 6014 0
-5847 3014 6593 0
-4854 1593 9576 0
492 4549 9663 0
-8308 -5079 6270 0
-8890 -7110 4281 0
-4337 -1402 -1170 0
-8097 1116 9622 0
-5462 2831 9215 0
-2446 -2129 9390 0
-8073 -3283 1802 0
951 1755 8363 0
-7881 -5781 -1437 0
-648 1925 8986 0
-1000 2767 8717 0
419 6232 6482 0
-154 4023 6491 0
-8893 -2410 8954 0
-301 1211 3982 0
-5647 883 1163 0
-9035 423 1129 0
-5842 7947 9078 0
-4730 -2309 -833 0
-8563 -5582 5937 0
-2121 8371 9369 0
-6386 -6347 7278 0
-5920 1088 2989 0
-7809 1373 5968 0
-144 8159 8210 0
-3369 -2733 2441 0
-7577 -3102 8412 0
-9303 -6953 1515 0
-6927 6761 7105 0
-9107 -2546 1550 0
-9016 -8264 7985 0
-3666 2450 4777 0
-9471 -6594 -4063 0
-3007 7622 9940 0
-9467 -7801 -4386 0
-3208 1890 7336 0
-9323 4329 9594 0
-9321 -7945 5756 0
-9311 -3077 4958 0
-4090 -1754 -1030 0
-7018 781 8154 0
-5129 966 5154 0
953 4669 9601 0
-7378 -3282 4521 0
-6535 642 8277 0
-8524 -2689 9176 0
-6060 -2489 2451 0
-6819 -1121 5344 0
-5725 2436 6938 0
-8740 1043 3261 0
-9662 4077 5602 0
-4489 6464 6503 0
-4015 1843 7313 0
-8075 -6441 9181 0
-5090 -4868 6128 0
-2670 22 8056 0
-4718 -3262 2369 0
-1871 5021 6910 0
-6809 -774 7910 0
-5792 -2531 7205 0
-5245 882 9592 0
-8930 -6915 3003 0
-5743 -5485 -3604 0
-4382 -1951 2679 0
-6909 -6393 5280 0
-5325 8621 9084 0
-9376 -2050 557 0
-5888 2445 5107 0
-9860 -8778 -909 0
6287 6927 7828 0
-8770 3465 5333 0
-3571 -2899 5645 0
-3716 -903 2621 0
1772 6407 8814 0
-8643 -7224 6541 0
-5540 -542 9696 0
-8865 5761 9216 0
-5526 -3549 9303 0
-5531 5072 6738 0
-9546 -1740 3481 0
-565 3537 9926 0
-2281 135 4364 0
-7344 4477 5067 0
-8284 1104 2711 0
-2869 -448 5946 0
1314 6497 8975 0
-1006 255 6563 0
-4330 -4191 1724 0
-6418 -5741 -1397 0
-9465 -6470 3077 0
-7882 117 9362 0
-7422 -7102 5618 0
-3435 -2261 6748 0
-7789 -5951 281 0
-2828 606 4195 0
-7350 -6500 1703 0
-9646 -5049 4462 0
-6574 -2734 8153 0
-3884 4546 6577 0
-5772 -5726 -2282 0
-1945 862 932 0
-9265 -8964 7252 0
-5739 5252 5560 0
-2581 2425 3067 0
-4554 8010 8516 0
-3607 -2838 4302 0
-6198 -640 -481 0
-1517 5641 6160 0
-3279 1877 2246 0
-8105 5488 9544 0
-9365 3246 3541 0
-3642 1920 3524 0
1751 5495 5885 0
-2684 -2536 8772 0
-5406 -3110 2086 0
-9881 4377 8893 0
-8633 -2994 7111 0
4959 8252 9541 0
973 2786 6435 0
993 2255 9917 0
-5696 -263 6777 0
-9365 6099 7699 0
-56 5405 7047 0
-2242 7875 8546 0
-4109 6631 7781 0
-7144 -2856 8852 0
-2420 6518 7049 0
-2801 -775 1766 0
511 2958 6954 0
-7527 -4629 2725 0
-8896 -4275 7365 0
-5004 -199 3676 0
-4398 4958 9229 0
-7278 1332 3803 0
-3986 -362 9839 0
-8368 5538 6049 0
-1457 4286 8019 0
-7670 -1394 163 0
-7889 -4717 -4470 0
-5384 -4869 1685 0
-6421 -4362 4332 0
-2939 2175 4146 0
-6235 706 8094 0
-7639 3089 3455 0
-8616 -8301 4075 0
-5541 2063 5299 0
-4177 -1100 1943 0
1805 6604 7723 0
-4226 -652 3445 0
-8771 -4581 -429 0
-8988 6643 7983 0
-6616 -5643 22 0
-8001 4137 7562 0
-7652 -6854 451 0
-5806 -1653 7793 0
-6490 1212 7531 0
4148 7577 9112 0
-5782 -868 5653 0
-9292 6272 7466 0
315 5439 9890 0
-8302 -2856 3579 0
-8212 7016 8629 0
-6949 -6009 2621 0
-4665 -4029 4657 0
-7868 -3369 204 0
-2556 -999 6883 0
-4266 -1629 807 0
-6872 -3369 1213 0
-8122 -231 4197 0
-7812 -1410 7941 0
-1074 1012 4451 0
8141 8206 9882 0
-8553 -8048 9037 0
-5742 -4416 -2303 0
1061 3312 5922 0
-9727 -2031 8873 0
-3235 -3190 6111 0
-4085 -1837 2244 0
-9210 -2109 3138 0
-6513 -737 5668 0
-8048 1919 2306 0
-1239 1794 4271 0
-2929 -1553 5759 0
-235 88 5626 0
-9156 -4675 -179 0
-258 3172 9977 0
-4838 3507 8265 0
-8676 -7579 7894 0
-3582 -3312 2591 0
-6252 -4182 7101 0
168 2850 7550 0
-655 5068 8245 0
-4257 -2662 -2160 0
-560 599 8507 0
-9517 -8127 -5950 0
-5144 7663 8578 0
-4555 3894 8292 0
-4441 -1947 8468 0
-3641 1905 6915 0
-2813 403 6856 0
-7049 3474 9479 0
-5876 5232 8921 0
-9907 -4420 3415 0
-6946 4954 6049 0
-8675 -7983 -5060 0
-7599 -7581 7215 0
-4113 -198 -52 0
-5596 -5353 -3097 0
-1908 -251 1748 0
-5574 -1513 1329 0
3671 5140 6098 0
-4986 -1937 639 0
6049 8195 8916 0
-9511 -3468 3960 0
-6239 7029 9113 0
-4766 -3900 -1703 0
-118 2977 3660 0
-988 -307 4251 0
2380 3897 5814 0
5969 6550 7468 0
-6088 3390 6476 0
3439 6788 7396 0
-6684 1900 4775 0
-4267 4294 7985 0
-9720 1080 2031 0
6070 8939 9635 0
233 284 309 0
-8368 3503 3927 0
-9510 -4332 -1332 0
-4789 4095 4649 0
-2105 3338 9577 0
-2120 1843 4922 0
-9630 -9552 -5755 0
-9313 4099 5784 0
-9591 2474 7656 0
2288 2623 7883 0
-8426 -4871 929 0
4745 7067 9505 0
-1138 -241 4180 0
-1951 -25 9273 0
-6591 3064 6114 0
-7234 -5673 -2459 0
-6797 -1390 3757 0
-1690 1379 5913 0
-1179 3854 8149 0
-7740 -1897 4944 0
-8301 813 9592 0
-7210 2137 6559 0
-7420 935 8087 0
-8093 -691 3839 0
-2018 -1671 2032 0
5812 6627 7748 0
2573 5820 9330 0
-5625 -4244 7088 0
-9157 -2729 -703 0
-5926 4565 6672 0
-7293 -5402 -5301 0
1244 5115 6180 0
-8774 -3656 9524 0
25 2001 3222 0
-5032 -4821 -4458 0
-2735 4443 9388 0
-9858 -9352 474 0
-9750 -6887 -149 0
-2370 7386 8370 0
-3658 1736 8066 0
-9224 -3228 9073 0
-3752 5720 6122 0
-2469 -1783 9138 0
-9749 3400 8328 0
-9201 -4763 9402 0
3809 4077 6479 0
-5267 -1868 -660 0
-4102 -3987 5406 0
-2937 -210 4757 0
-2312 -1367 4988 0
-5450 6583 9024 0
-6220 -2895 -2117 0
-5117 -829 3615 0
-7522 4012 5773 0
-7884 5510 8306 0
-5311 -5292 -2259 0
-6737 -198 7076 0
2617 4907 7201 0
-8026 -1712 8371 0
-7309 1528 5697 0
-8439 4098 5703 0
-7384 -1221 3122 0
-7774 4557 7726 0
-7514 -7109 -370 0
-6474 -4565 692 0
-5032 4615 5877 0
-6444 -4211 -511 0
1559 1891 8143 0
-5622 -3042 7886 0
-6709 1987 7806 0
-2806 2542 5117 0
-2744 6706 7803 0
-3378 -2306 3038 0
-3080 1582 4324 0
-4643 7644 9424 0
3447 4860 5598 0
-168 1866 9215 0
-9992 1508 5553 0
4280 5410 7131 0
-8451 -4661 8007 0
-9532 -2946 -12 0
-5218 -380 1650 0
-8166 -1752 7957 0
-8144 -5107 4840 0
264 1194 7452 0
-4605 -3163 9782 0
-8121 -6157 5477 0
-5268 1014 4115 0
-2654 6311 8720 0
