c auto-generated SAT problem
-3855 -1741 4807 0
-4865 302 847 0
-1549 3897 3994 0
-3201 -460 1295 0
109 712 944 0
1782 3638 3993 0
-4379 -879 -283 0
-1903 2696 4755 0
-1200 138 2336 0
1907 2112 4435 0
-4140 2398 2503 0
-4633 2932 3167 0
-4210 -1206 3904 0
-3477 -2104 4022 0
-4862 -3288 -1880 0
-3894 -2065 3216 0
-3327 1561 4732 0
-1877 393 3421 0
-3844 -1322 -915 0
-2761 -2360 1005 0
1443 4006 4293 0
-4575 2429 3482 0
-1152 97 1282 0
-4554 3197 4442 0
-3782 1459 3933 0
-2519 4168 4378 0
-4710 2221 4061 0
-4925 352 3977 0
-4378 -1814 4608 0
-4823 -2338 1587 0
-4621 -12 2610 0
1660 3808 4847 0
-3372 2864 4237 0
-3203 -1846 -1580 0
-4518 -3395 122 0
-4406 -4364 4816 0
-2012 -1137 -1100 0
-2639 2561 3732 0
-2515 -1677 4444 0
-2980 -2485 -2252 0
-4065 -160 1640 0
-3937 254 4513 0
-1131 202 4329 0
-316 3950 4043 0
-4695 -952 3632 0
-4567 -3550 1088 0
-4416 -3752 -442 0
-3608 1550 3142 0
443 4241 4327 0
-4140 -2100 4416 0
-4989 -3266 -273 0
-3225 -1181 -645 0
-1519 1792 3123 0
-4168 -1999 1927 0
-1088 -71 674 0
-663 1344 2383 0
-3869 -580 3591 0
-2130 76 3961 0
-3470 -2436 441 0
-3672 -2875 3202 0
547 2288 3573 0
-1261 1260 2198 0
-2162 -2136 3832 0
-1615 -1322 1192 0
-2905 -2663 -542 0
-3778 -1487 4304 0
-3461 -2849 -204 0
-4580 -558 3149 0
-3351 2716 4643 0
-2992 3848 4030 0
-3660 -3154 -2850 0
-4042 -923 3667 0
2607 2642 3464 0
9 1481 4487 0
-4429 -4002 -3094 0
726 2231 4609 0
-1750 1285 4273 0
-2911 -2269 -754 0
-2353 1547 4582 0
-1046 1590 2924 0
-2154 1258 1877 0
-2567 -1549 1196 0
-2576 34 222 0
-3035 -2376 43 0
-976 517 4639 0
-3908 -267 619 0
-558 -239 822 0
-4822 -1730 -567 0
-4731 -3954 -3871 0
-155 -134 2409 0
-3914 -653 4487 0
-598 648 2512 0
-4710 -3449 1269 0
-2618 -344 -177 0
-4184 -2070 -397 0
1775 3552 4289 0
-2247 806 3611 0
-4842 -4739 4835 0
-3514 -2985 -811 0
-4740 -4156 2320 0
-3280 -2843 3670 0
-4820 -3906 3327 0
-3918 2167 3216 0
-3400 -1999 555 0
-2208 1465 1762 0
-3725 -2978 1276 0
-4433 -2933 3490 0
-1018 -326 3323 0
-4507 223 2038 0
-3895 -404 453 0
-2497 -1210 3497 0
-4643 -4613 2121 0
-4253 -1090 -638 0
-4587 2284 2294 0
-2530 -1571 622 0
411 2656 2658 0
-1321 -650 -261 0
-4932 -4211 -876 0
-4295 -362 1672 0
-3084 1324 5000 0
-1740 1152 2458 0
63 2126 4910 0
-2478 -803 4092 0
-4238 -3096 -1692 0
992 4096 4296 0
-1879 3289 4490 0
1270 1895 4104 0
-3039 -1166 938 0
-2011 4125 4193 0
-4843 -266 4011 0
-2552 2149 4192 0
-1929 -535 1507 0
-3838 -2967 2020 0
1443 1997 3586 0
457 1981 4545 0
-4358 -2523 2769 0
-891 -835 2991 0
23 2360 3259 0
-4406 -3046 -3 0
2348 2463 3724 0
-3532 2533 3134 0
-4865 -1015 -564 0
-3351 -2855 786 0
-401 1140 3834 0
-4592 -812 191 0
-3367 -2077 2711 0
-3280 1343 2328 0
-4684 -2740 5000 0
-2000 3296 4251 0
-4915 -827 2324 0
-3839 -1526 89 0
273 2178 3674 0
3652 4628 4886 0
-4300 -1922 3318 0
-3926 -1313 1776 0
199 2067 2133 0
68 750 4779 0
-3717 -3291 -1064 0
-1749 -1631 4351 0
-1700 -682 2589 0
-1339 -1090 4839 0
-4835 -4746 -1728 0
-4906 -1965 257 0
-4490 -3982 -2511 0
-2294 470 4094 0
-1537 315 3463 0
-4561 912 4707 0
-104 1309 2475 0
-785 8 3896 0
-2413 688 4509 0
-1868 2966 3869 0
-2014 -1287 3267 0
-3596 1141 2740 0
-3156 -2530 -1622 0
-3962 1555 2491 0
-2441 -902 1010 0
-3298 -1605 3674 0
-2162 -765 2547 0
-3176 968 996 0
-4802 819 1401 0
-1613 -894 2143 0
-2710 -2372 3796 0
-2122 -1511 896 0
-4728 -2106 -130 0
-3730 -2669 1741 0
655 2981 3513 0
-2130 -1604 4891 0
-3648 -3113 4250 0
-4842 -2226 3590 0
-4517 -914 3519 0
-1901 -1822 4133 0
-2386 899 3621 0
-2412 -2344 734 0
-1642 -1497 1930 0
-1059 3258 4093 0
-2240 1081 1954 0
-271 -57 617 0
-4801 -446 4986 0
384 455 1481 0
-4022 2847 3963 0
-4435 2045 2713 0
-1198 1860 4315 0
1927 3035 3168 0
143 458 3044 0
-1686 3156 4504 0
-4689 2275 4202 0
-4616 -4055 4602 0
674 3377 4370 0
-4956 -4337 -1135 0
1321 2156 2662 0
-4693 -2588 -1555 0
633 1287 1562 0
-1789 602 3499 0
-3156 1626 4928 0
-3180 -2384 -2265 0
477 2689 2937 0
-1124 -319 2131 0
-334 2098 2222 0
-2756 -367 419 0
-4392 -234 3308 0
-935 3788 4370 0
-1079 1315 4571 0
-63 -20 1870 0
-3357 -2180 -44 0
-4549 -3333 273 0
129 461 1031 0
-3438 -2653 -953 0
-105 3300 4622 0
-3196 797 2669 0
1449 2843 3855 0
-4463 -1939 -758 0
-3638 -2233 741 0
-4081 1443 2343 0
-2406 -1499 4409 0
-395 1049 3666 0
2648 2995 4424 0
949 1077 2697 0
-4871 -4006 2668 0
-3691 -3554 969 0
-4336 -684 4422 0
-3698 -2342 1262 0
-226 3325 4262 0
-4950 -3664 3550 0
-2265 -2234 1638 0
-4224 -3072 2280 0
-4787 745 3100 0
-4319 -1226 270 0
-4218 -3157 -2262 0
-1722 659 4582 0
-1340 2666 4374 0
2282 2315 2707 0
-695 3970 4112 0
-4488 -3324 1446 0
-4530 -1919 2070 0
-1127 1191 4037 0
-2336 -784 4374 0
1960 2517 4485 0
-2996 -1621 1 0
-3796 2489 2755 0
-4740 1425 1612 0
-1282 1759 1981 0
-4875 -4319 4983 0
2606 2754 3145 0
-1525 -440 4891 0
-4836 -1131 -431 0
-3697 -1159 -171 0
-1361 2147 4194 0
-3804 -843 2136 0
-3329 261 605 0
-3679 -2008 1396 0
-1829 1111 3874 0
-3495 -706 3699 0
-2346 -1502 1580 0
-2053 1319 3743 0
-3560 -817 4807 0
-3 3781 4597 0
-3504 317 584 0
-4169 1319 2561 0
-2398 -340 4336 0
1504 2703 2771 0
-3976 -3329 -2471 0
-1712 943 3622 0
502 3091 3633 0
-3248 -365 3488 0
552 2436 4347 0
-4084 -436 2082 0
-3087 -2101 2087 0
-3843 -969 4385 0
-2832 -2052 1907 0
-4599 -3930 -1996 0
-4415 -3634 -361 0
-2833 404 3677 0
-3516 -612 4048 0
-2206 1078 3997 0
-3641 -881 -849 0
567 637 1783 0
-1306 -771 846 0
-2718 -1247 859 0
-2354 624 3564 0
-111 748 900 0
-4637 -1791 -1256 0
-4383 -1688 -1448 0
-1531 619 3929 0
-3445 660 4179 0
-2801 -2419 -1407 0
-1783 -443 3909 0
-1916 280 3113 0
-4569 -2949 4089 0
-1734 1091 1453 0
501 1138 1617 0
-3156 987 4850 0
-4429 -4303 -3391 0
-4954 -3927 -2048 0
-2772 1661 2816 0
-3454 2076 3359 0
-4626 -3424 2934 0
-3211 2358 2867 0
-1513 -1273 -836 0
-2530 3265 3885 0
-795 3940 3994 0
-680 3108 4069 0
-3524 -3056 2438 0
958 3348 4781 0
-2570 -1459 4530 0
-4685 2648 4913 0
-1770 -385 4051 0
-3723 19 4274 0
-3093 3520 4001 0
-4163 -3274 3736 0
-331 592 1512 0
-3026 -2968 -2892 0
-4777 -2456 -886 0
-4444 -3211 357 0
914 1010 1098 0
-3805 -2867 -1950 0
-3148 -1346 1472 0
-2568 152 1997 0
-1159 2954 4521 0
-1953 -1267 4498 0
-2551 4226 4516 0
-4243 -3287 -1387 0
-4614 -2568 -535 0
-4514 -1340 2526 0
3913 4313 4756 0
-4061 -210 3635 0
-4516 -3791 3395 0
-3738 -1113 3770 0
-1607 -282 551 0
-4739 -2319 461 0
-1757 -761 1072 0
-1272 -996 4131 0
-2865 -715 2660 0
256 4624 4986 0
-3310 -201 4176 0
-3076 -1939 3248 0
-4318 -2413 -1142 0
-4531 -3123 -1839 0
-4903 -4823 1736 0
1239 4799 4809 0
149 2362 4268 0
-967 -162 3441 0
-4226 543 3188 0
-3030 -2965 3091 0
-2908 1311 4437 0
-4967 -146 4583 0
-111 2363 4116 0
-3198 -2870 2682 0
-3656 1839 3132 0
-4084 -3589 -2028 0
190 897 3603 0
-4914 1244 1617 0
-3475 -1375 2372 0
-4591 -174 1034 0
-3702 1905 4305 0
-4772 -2920 -782 0
1602 2178 3131 0
-3054 -541 1795 0
-4841 2151 4935 0
-2597 -1723 1912 0
-4483 -1987 4939 0
-511 4466 4543 0
-3247 -1419 1164 0
-928 2403 3474 0
-1568 -4 316 0
-1221 3252 4335 0
-3951 -2446 -377 0
-4768 -3859 -2733 0
-3195 -2014 1074 0
778 863 4541 0
-3870 -2694 3289 0
-201 4037 4689 0
-3781 -1182 3284 0
-1757 -989 -841 0
-3681 -1421 -169 0
132 3440 4695 0
-4108 -3236 -2714 0
1897 3617 4080 0
-2940 2193 4277 0
-4403 -4127 -3048 0
-162 1209 3453 0
-2484 1996 2013 0
-3481 3683 4662 0
-4898 -700 -652 0
365 2350 3491 0
-4179 -4014 -2149 0
-4724 -4582 898 0
-4932 -896 -665 0
-4368 424 863 0
-2201 2710 4994 0
444 4382 4597 0
-3889 -1108 3903 0
-2502 -1789 1607 0
-969 -606 2947 0
-1035 570 2552 0
-2422 782 1975 0
-1994 2435 3484 0
-1164 2470 4473 0
-2584 1720 4816 0
-3352 136 1789 0
-3527 -2387 4550 0
-4890 -2090 -1552 0
-2234 -603 456 0
-2968 58 3768 0
-1038 -352 1474 0
2109 3898 4077 0
-3214 -2862 4678 0
-4515 -1390 2502 0
-2881 -275 3172 0
-1689 -1420 3784 0
-2722 3852 4158 0
-3303 734 3886 0
-4970 1839 4172 0
-3556 -3038 3660 0
-3120 -2023 1423 0
-4036 -542 1403 0
-2463 -728 3572 0
-3253 2198 4144 0
-4589 -4491 -2950 0
-2196 -510 4503 0
-4854 -4640 1587 0
-4773 -2781 -1157 0
1269 1549 1976 0
371 837 3555 0
361 1895 4674 0
690 4122 4943 0
-3565 3762 4819 0
-4924 1791 3180 0
-991 -307 1181 0
-3688 -2060 4246 0
635 3397 4416 0
-4857 -1030 1588 0
-1188 2285 3302 0
-2828 -2064 -1815 0
-4806 -4475 2800 0
-1959 -1842 -721 0
-4664 -4272 -3155 0
-2033 1293 3859 0
-3092 1598 4028 0
-2432 -1992 4470 0
-901 836 3574 0
-4657 2110 3154 0
-3306 -2118 4179 0
-3466 -1416 117 0
-1352 3014 3708 0
-2678 678 3931 0
-4280 -4223 -4155 0
-4480 -2921 3166 0
-1994 -1305 256 0
-2677 -714 4033 0
-3961 109 3365 0
-140 2203 3969 0
939 1063 1667 0
-1555 1721 2037 0
-3893 1530 3222 0
-3875 -3868 818 0
-4363 -1322 -279 0
-4501 -239 702 0
-4299 1624 4287 0
-4172 1023 1070 0
1850 2469 4091 0
-4536 -3487 2959 0
-4327 3320 3910 0
-2981 2647 3308 0
-3015 2987 4532 0
-2405 3992 4790 0
-4606 -3442 1110 0
-108 2409 4921 0
-1506 -1145 3132 0
-2003 -593 4439 0
-2027 393 3358 0
1173 2862 4913 0
-1925 1383 1844 0
-1481 -686 2942 0
1900 2471 3004 0
-3807 455 515 0
-659 790 4569 0
-1669 6 2072 0
-518 477 507 0
-1511 -780 4467 0
-4826 -1184 1234 0
-3894 -1757 4523 0
-3162 -2718 -2099 0
-2766 4300 4581 0
-3650 2020 2388 0
-1089 3601 3705 0
673 1985 4275 0
-3993 1866 4375 0
663 1589 3738 0
-4892 -1312 4045 0
1883 2793 3076 0
-1163 -665 361 0
-2492 -2187 3464 0
-4234 -4049 2518 0
-4346 -1530 2491 0
1369 3288 4803 0
-3592 2852 4391 0
-3400 344 2822 0
-1177 3200 4656 0
-4153 -2372 4139 0
-1494 1474 3765 0
-1879 3720 4869 0
-3679 106 2165 0
1520 2923 4343 0
-3316 -2410 -249 0
-4594 1474 2547 0
-355 -242 1832 0
-338 220 1635 0
1662 2012 3407 0
-789 2274 2389 0
130 3023 4701 0
-4653 1783 1840 0
-3063 -860 3636 0
-4225 -388 4172 0
-1778 340 2353 0
-1018 2440 3840 0
-4524 -3993 4101 0
-1246 1584 3827 0
-3860 -1069 4889 0
-905 1795 4695 0
-4465 -3385 2379 0
-4028 -2870 -869 0
-3105 1839 2847 0
-415 3459 3750 0
-2215 -487 2319 0
30 359 1939 0
-341 328 2007 0
-4919 -2841 428 0
-4761 3672 4260 0
-1323 751 1768 0
-4312 849 1245 0
-4416 -2402 250 0
-865 -339 3042 0
-3419 1107 3371 0
-4495 714 2214 0
-2028 4049 4761 0
-4061 -1484 1553 0
-2007 2740 4414 0
-3686 -526 2510 0
-222 1778 4324 0
-2797 3454 3798 0
-1157 1401 1485 0
-4383 1297 4062 0
-2106 -2067 1752 0
-4170 525 2878 0
334 2815 3883 0
-2601 1014 3174 0
-2516 3181 3480 0
-3063 1129 4646 0
1752 2108 2970 0
-4697 -3118 -2272 0
-2355 -1864 -1557 0
2516 3158 4514 0
-300 652 2781 0
-4269 -4249 1614 0
-3638 -3316 703 0
-1255 2878 4670 0
-1494 -936 3979 0
-720 1539 3301 0
-4990 -3186 4838 0
-368 -109 1057 0
-4590 -2305 1380 0
939 1106 3873 0
-3291 -1834 183 0
237 697 1397 0
-4099 -887 -103 0
-2706 586 1935 0
464 2986 4352 0
-2472 50 1470 0
-3158 4520 4918 0
-4681 2075 3229 0
-1024 3181 3846 0
-257 810 3286 0
2304 3302 4511 0
-2597 1792 1859 0
-4308 2128 2464 0
-11 1559 2767 0
1306 1330 4272 0
-560 2579 3215 0
-1602 281 2785 0
-4627 -3581 -1427 0
-1585 -746 1280 0
-4159 -4112 3455 0
-3120 1459 4522 0
256 2355 4366 0
-4960 -4755 1699 0
-3734 14 4396 0
-1894 -1788 -664 0
-1541 -691 3542 0
-4147 3918 4766 0
-3093 1614 4018 0
-4542 -4206 3965 0
-1069 950 4616 0
-3222 529 1770 0
-521 2689 4946 0
-4946 -834 548 0
-3910 -997 -509 0
-3913 2256 2511 0
-4884 -3771 -267 0
-3764 1015 4444 0
-3474 -2892 2379 0
-3289 -499 2074 0
-1635 2178 4381 0
-1072 3984 4180 0
-1723 1624 2190 0
-1497 2478 2760 0
-4220 810 1843 0
-4822 -3380 -190 0
-4872 -4456 -310 0
-2027 1919 2258 0
-4351 -4059 -220 0
-1163 -873 3206 0
-3542 -1703 875 0
-1895 3885 4962 0
2451 4507 4558 0
-495 801 1046 0
-4318 1184 3919 0
-909 330 557 0
-2525 294 1637 0
112 357 3468 0
-1860 63 3300 0
-2200 -263 1455 0
-3424 874 4408 0
-3412 -3161 -1736 0
-553 3129 4570 0
-2293 -1446 3622 0
-3943 540 2975 0
-4476 139 3976 0
-4746 2247 2524 0
-2618 4060 4386 0
-1234 -553 3418 0
-3757 -3158 580 0
-4225 -3502 2581 0
-4292 -1860 233 0
-2687 -1920 4687 0
-3457 -1561 2000 0
-3883 -1028 1841 0
-1932 -676 2670 0
-1105 1024 4292 0
23 633 2432 0
-2745 -1195 206 0
-1661 4363 4972 0
-4361 -74 3940 0
-3932 -3698 -1375 0
-3617 -1703 2579 0
-1780 97 512 0
-4931 -1236 -963 0
-4828 -4239 -101 0
-1267 4016 4254 0
-2567 1062 4662 0
1011 2437 3645 0
-2224 -138 2616 0
-3487 -1635 2388 0
-3392 -2795 4183 0
-2223 -1977 3437 0
-874 2069 3239 0
-4393 1459 1785 0
-633 2047 3911 0
-2251 -1668 2479 0
-4274 -2604 -404 0
-2965 -2746 3845 0
-1460 985 4971 0
195 448 3842 0
-3847 -3452 -792 0
-3611 3419 4976 0
-2817 -2405 -2246 0
-4276 1108 2739 0
-2763 -282 2191 0
-1000 -124 1503 0
-3997 539 4815 0
-4945 -2151 2844 0
2598 2641 3698 0
-4345 -285 1804 0
-4171 -2193 1330 0
-3297 -1054 2203 0
-418 -339 4271 0
-4664 -3974 -204 0
-3410 -2374 1445 0
-3184 -776 3291 0
3037 4167 4385 0
-3825 -3414 -2961 0
-4817 2763 3372 0
-1445 -682 2318 0
-4650 723 1464 0
-3677 -2472 2886 0
-741 489 1468 0
-4082 -2248 2379 0
-4436 -2254 1240 0
-4349 -1667 4471 0
-4756 -3734 3474 0
-4275 -4002 -790 0
-4172 -286 2424 0
-4948 -3689 4546 0
-3195 2138 3514 0
-58 966 2477 0
1071 1753 4515 0
-1864 146 517 0
-4651 -2861 -305 0
-3349 204 1959 0
414 2903 4026 0
-4046 2378 4272 0
937 1971 2016 0
-3033 -17 749 0
-2909 -2456 -1050 0
-2762 989 4555 0
-785 2269 2871 0
-4693 -1497 2576 0
-3752 -2151 2419 0
-4091 -2770 -2334 0
-4471 -4420 -2649 0
-4297 -277 87 0
-4442 -1878 -1548 0
-2888 -2768 -1048 0
-1707 -568 2474 0
-4991 1966 2577 0
-1394 527 2462 0
-3738 -1553 4286 0
-3740 -2077 2876 0
156 430 4911 0
-4561 -481 4271 0
-4290 -1185 4591 0
-3277 -2369 325 0
-3331 -468 4057 0
-1072 -736 2409 0
-4355 1010 4759 0
-2328 -1701 -1385 0
-3835 -2974 2591 0
-2105 1211 2413 0
-4253 -3402 2591 0
-2228 19 2475 0
-3806 -2637 -306 0
-4910 1275 1627 0
-3068 -1408 54 0
158 1650 1742 0
-80 1519 2994 0
-4585 -4178 -3451 0
-4783 3488 4144 0
-1214 2254 2991 0
-2941 -1980 1573 0
-4329 3612 3767 0
-2043 2893 3604 0
-3436 288 1874 0
996 1795 2119 0
-831 -107 1122 0
-2990 2564 4636 0
-2846 513 2192 0
1129 1901 2686 0
-984 4505 4719 0
-3587 -1543 -1244 0
-3784 602 1091 0
-3980 -2467 268 0
-1294 -226 4721 0
2141 2427 4437 0
-3784 -3125 401 0
-1903 -199 2297 0
-3540 -2874 804 0
-4503 2048 3866 0
-4439 -3150 4877 0
-4296 -1838 1068 0
-3985 -2807 1915 0
-203 2157 3372 0
-4191 2510 3639 0
-3812 -3397 1309 0
-4592 -3090 3531 0
-3045 -2282 2512 0
-4595 -776 2998 0
-4229 -921 443 0
-395 -31 1695 0
-4932 -2438 1861 0
-806 380 1401 0
-4446 1240 2561 0
-1521 -326 2125 0
-2946 -2412 1329 0
-4461 835 3456 0
-4597 168 4075 0
-1479 2012 3830 0
81 861 2535 0
-4269 -1851 -1429 0
-1432 -902 3134 0
-1381 1995 2577 0
-2355 -1066 3545 0
-3677 3981 4230 0
-2444 2568 4733 0
-1749 -892 3728 0
411 432 3651 0
-3136 -1317 572 0
-3984 -535 4924 0
-949 -165 4201 0
-2541 422 4149 0
-2335 -2302 3808 0
-4952 -1134 1928 0
-4287 628 1471 0
-4040 -826 1214 0
-3903 -3317 3778 0
-4465 425 4137 0
-2613 -1286 3153 0
-4197 1905 3088 0
-260 3798 4353 0
-3858 -2667 -1958 0
165 3388 3919 0
-4090 2166 2784 0
-1059 3153 4372 0
-1425 -238 3010 0
-2611 2908 3603 0
-4984 -1593 1031 0
-4850 -2730 -1096 0
-4541 -2742 758 0
-1459 262 729 0
-3950 -2327 -167 0
-3101 4082 4742 0
-3285 2721 3012 0
-4928 -1691 3398 0
-2778 2060 2700 0
-4170 -2360 3171 0
-3221 -966 -40 0
-2645 1829 2682 0
-3070 -1075 4157 0
-4562 -291 3735 0
-1516 2386 3584 0
-3163 3850 4375 0
-3562 3797 4248 0
-4965 -3118 4435 0
-3511 81 4146 0
-2525 -1974 4339 0
-3900 -2476 -716 0
992 2728 3106 0
-175 2438 4707 0
-4958 -2403 710 0
-3321 -2209 614 0
-3356 -1035 -933 0
-4066 -52 3062 0
-4332 -2524 -2147 0
-3018 -2362 1418 0
-1479 -1222 3369 0
-2817 -1905 3316 0
-4825 -150 3328 0
-996 551 1265 0
-2478 -1933 -1041 0
3583 3796 4262 0
-4625 -2820 806 0
-1918 -501 2634 0
-2791 1276 3030 0
-1611 2637 4136 0
-411 3612 4869 0
-4359 -5 2454 0
1968 4303 4572 0
-274 1899 4440 0
-187 801 1287 0
-3003 1973 4753 0
-3931 -3546 378 0
-482 2779 3795 0
-2202 -1811 2167 0
-4853 -4389 -479 0
-2986 -1493 2715 0
-2244 -2068 3181 0
-675 2674 3276 0
-1916 2868 4490 0
-3010 -2083 3175 0
-3365 2866 4863 0
-3127 -1345 2519 0
-4709 -2579 1155 0
-3782 -2913 -565 0
-4396 338 2470 0
2213 4518 4929 0
-4080 -585 4335 0
-3253 2013 4806 0
-3605 -1781 1791 0
-311 -177 1909 0
-2708 148 3487 0
-1685 1734 1880 0
-4235 -2868 2756 0
-3542 -2569 966 0
-4405 -2685 1891 0
938 1283 3756 0
-4107 4566 4624 0
-295 2021 2626 0
2542 3116 4800 0
-1859 2235 4943 0
-1027 3281 4295 0
-4390 1042 4936 0
-2572 3981 4245 0
-2703 -1741 -757 0
-1425 1940 4513 0
2706 3568 4138 0
-4006 -3131 -2053 0
-3752 -1847 -795 0
-4521 -2304 25 0
-1313 1196 1959 0
-3091 -211 4294 0
-3341 -1138 751 0
-1552 -801 2023 0
-2271 1353 4615 0
-2320 2264 2499 0
3416 4671 4833 0
-4610 -433 1319 0
-103 2012 3073 0
-4726 -2577 2938 0
-4520 -3892 -69 0
-4883 261 4947 0
-838 599 2961 0
-1797 219 2868 0
-4617 1175 1839 0
-2011 -1324 4003 0
-2381 -1314 -1265 0
-3036 -1851 -1008 0
-3569 54 1780 0
-4883 -3337 -2812 0
-2789 -799 -182 0
-2836 2917 3301 0
-4206 -3573 1526 0
-2016 523 2332 0
-4442 -2217 3979 0
-4449 -4293 3155 0
-4148 -2712 780 0
-3941 807 924 0
-1659 -82 774 0
-4658 -2926 -101 0
-1222 2334 4518 0
-4517 -3335 -2166 0
-4967 4205 4240 0
-428 2713 3532 0
-2152 -1711 3332 0
-4221 -2181 4110 0
-2816 -1150 4690 0
-1212 -1018 2416 0
-2604 -2252 1772 0
-3872 -1485 -636 0
-423 1997 4695 0
-3457 -1454 -358 0
-2734 3180 3799 0
-4574 -564 3726 0
1 235 3260 0
-2001 -982 2314 0
-3544 3442 3455 0
-2054 -1101 2403 0
-3965 -1637 4134 0
-4681 -4184 -3749 0
-4401 -4175 -957 0
-1978 972 2441 0
-1177 783 956 0
-2422 -2271 352 0
-3968 -3602 3497 0
17 2630 2689 0
-1607 -71 3865 0
-3676 4181 4735 0
-4995 -3084 -954 0
-1254 1547 4668 0
-1031 19 4834 0
1930 2128 3329 0
-2803 -891 -241 0
-3632 1567 1900 0
-3668 -1273 4162 0
-1783 -1623 2995 0
-96 1926 2058 0
-4077 2380 3062 0
-1226 237 1242 0
-2251 -561 4645 0
-1059 983 3266 0
-4016 2337 4194 0
-3448 -3393 -2938 0
443 1449 4049 0
-3508 -694 2607 0
-4158 -362 -18 0
-3906 1417 3297 0
69 833 2374 0
-4845 -4834 1869 0
-4800 -2149 -2143 0
-4799 -4099 407 0
-2907 513 4798 0
1798 3988 4949 0
-755 -313 4636 0
-2733 1034 3834 0
-3932 -462 2640 0
-3026 1665 2769 0
-4643 -1763 -1462 0
-2133 251 4023 0
-2652 -1367 1915 0
-1610 2735 3645 0
-3772 3140 3155 0
-313 1718 3114 0
-4442 -494 2968 0
-4812 -3156 363 0
-2871 650 1103 0
-4914 3793 4176 0
-2347 -1963 -200 0
-4974 -1826 1275 0
-3871 -937 -117 0
-1170 1825 2096 0
-3904 -2863 3952 0
-4532 3055 3587 0
9 1192 4162 0
-4821 -1099 3628 0
-3878 -1778 770 0
-3134 -2022 4448 0
577 850 2600 0
-2727 820 948 0
-4414 -3860 452 0
3590 3939 3992 0
-4309 196 4165 0
-3606 -3285 -2783 0
-1822 1272 4102 0
-4475 -3097 2077 0
234 3278 3757 0
-694 2422 3893 0
-2877 -2236 -135 0
556 1349 1606 0
-2354 -1747 -813 0
-4038 1488 2635 0
-2648 1186 2336 0
-1785 -1058 4684 0
-850 -533 1726 0
-3939 -1487 -432 0
-2377 121 3124 0
-18 2162 3325 0
-3439 -2240 -1704 0
1816 1964 4190 0
2737 3636 4115 0
-2120 -1598 3588 0
-1411 3394 3539 0
-2816 -1090 4122 0
-3806 -3032 -1252 0
-1381 2977 3037 0
-2598 -2264 -970 0
-3672 -2684 630 0
-3594 1264 4871 0
-3251 2494 2821 0
-2214 -258 4300 0
-1570 389 4301 0
-1293 -92 3490 0
-1007 -633 -323 0
-979 -933 4367 0
3065 3663 4675 0
739 1321 2884 0
-4082 -706 3378 0
-1952 559 4618 0
-4825 -4783 720 0
-4529 597 2897 0
-3039 2105 3968 0
-3567 -555 334 0
-2511 -1075 1935 0
-4595 -1835 3001 0
-3275 -2627 543 0
-2406 -2112 -1120 0
-535 2987 4509 0
-3672 712 1071 0
-2919 3224 4088 0
-2445 -666 3741 0
-2765 -2760 -1752 0
-711 1061 2075 0
-1702 -648 1277 0
-4840 -2731 -2634 0
-4187 -751 1092 0
-1739 1127 2200 0
-3137 -36 2213 0
-4649 -1669 1071 0
-580 2506 4337 0
-1772 -404 3460 0
-4824 -2947 -1106 0
-4593 -2899 -720 0
-1943 278 3263 0
-1975 677 1346 0
-4876 -3857 -1733 0
-1902 3937 4268 0
-2398 -1547 1800 0
-4920 2887 3642 0
-3995 -270 -53 0
-3740 -2316 3953 0
-3676 -343 3210 0
-3735 -407 132 0
-1000 355 2906 0
-2260 -1701 1538 0
-3981 1337 3945 0
4155 4551 4584 0
688 4437 4989 0
1327 3391 4768 0
-3222 -1034 923 0
-833 444 3547 0
-1700 -1183 2068 0
-425 1497 2028 0
765 1647 4070 0
-2552 341 1696 0
-4607 473 4121 0
1627 1833 2994 0
-4099 -3152 -175 0
-4442 -206 2210 0
3367 3391 3878 0
-1612 559 4393 0
-4394 -3846 -1715 0
-860 284 1651 0
-3799 -3079 -2013 0
-1672 1328 4168 0
1609 3730 4142 0
-4920 -3939 1011 0
378 662 1507 0
-4738 143 3951 0
-4159 -1860 3731 0
-527 1065 3669 0
-4631 -1488 3684 0
-583 1907 3777 0
-2234 2176 3788 0
-1826 2941 4410 0
-2596 -1818 -962 0
-4748 -942 2228 0
-2388 3093 4809 0
-2482 -1205 1648 0
-1881 1441 4773 0
-2065 913 3180 0
167 1108 4141 0
1654 2313 2878 0
-3914 -347 594 0
659 1979 3205 0
-4340 -1983 1054 0
421 684 2584 0
-2859 -6 940 0
-2070 1975 4187 0
-1930 467 2248 0
-4054 -418 3393 0
-3584 2309 2898 0
-4592 762 1330 0
-166 -53 54 0
-2999 1118 2995 0
2788 3462 3793 0
-1735 -560 2390 0
-3039 -2125 296 0
-4603 -266 2476 0
-2552 -2547 2634 0
-1553 612 1380 0
-4895 648 3012 0
-2900 -2451 4181 0
-1740 -351 4470 0
-4126 934 3633 0
-4701 -3823 3650 0
-4077 -3206 -2728 0
-4267 300 1192 0
-3589 -2015 -1601 0
-2339 1453 2891 0
-746 3255 3482 0
-4761 1885 4185 0
-4233 -4142 3708 0
-4845 -2204 -617 0
-1684 -1400 -17 0
-3491 -2813 4482 0
-4307 -2681 1606 0
940 1609 2707 0
-4839 -1365 141 0
-3722 7 995 0
-3972 1407 1459 0
-3827 -3134 669 0
-1697 -1022 2334 0
-3296 -2900 -2796 0
-1906 3425 4095 0
-2595 1831 2785 0
